transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,transaction_datetime
130625,2023-06-15 00:00:00,07:39:40,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-15 07:39:40
130626,2023-06-15 00:00:00,07:40:54,1,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-15 07:40:54
130627,2023-06-15 00:00:00,07:40:54,1,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 07:40:54
130628,2023-06-15 00:00:00,07:40:54,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 07:40:54
130629,2023-06-15 00:00:00,07:41:35,2,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-15 07:41:35
130630,2023-06-15 00:00:00,07:41:35,2,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-15 07:41:35
130631,2023-06-15 00:00:00,07:41:35,1,3,Astoria,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast,2023-06-15 07:41:35
130632,2023-06-15 00:00:00,07:42:11,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 07:42:11
130633,2023-06-15 00:00:00,07:43:09,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 07:43:09
130634,2023-06-15 00:00:00,07:43:09,1,8,Hell's Kitchen,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-15 07:43:09
130635,2023-06-15 00:00:00,07:44:01,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 07:44:01
130636,2023-06-15 00:00:00,07:44:43,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 07:44:43
130637,2023-06-15 00:00:00,07:45:46,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 07:45:46
130638,2023-06-15 00:00:00,07:46:04,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 07:46:04
130639,2023-06-15 00:00:00,07:46:18,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-15 07:46:18
130640,2023-06-15 00:00:00,07:46:18,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-15 07:46:18
130641,2023-06-15 00:00:00,07:47:45,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-15 07:47:45
130642,2023-06-15 00:00:00,07:48:24,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 07:48:24
130643,2023-06-15 00:00:00,07:48:37,2,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-15 07:48:37
130644,2023-06-15 00:00:00,07:48:53,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-15 07:48:53
130645,2023-06-15 00:00:00,07:49:09,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 07:49:09
130646,2023-06-15 00:00:00,07:49:22,2,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 07:49:22
130647,2023-06-15 00:00:00,07:49:38,2,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-15 07:49:38
130648,2023-06-15 00:00:00,07:49:38,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-15 07:49:38
130649,2023-06-15 00:00:00,07:49:57,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-15 07:49:57
130650,2023-06-15 00:00:00,07:50:00,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-15 07:50:00
130651,2023-06-15 00:00:00,07:50:00,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,2023-06-15 07:50:00
130652,2023-06-15 00:00:00,07:50:17,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-15 07:50:17
130653,2023-06-15 00:00:00,07:50:37,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 07:50:37
130654,2023-06-15 00:00:00,07:51:20,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-15 07:51:20
130655,2023-06-15 00:00:00,07:51:20,2,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 07:51:20
130656,2023-06-15 00:00:00,07:51:22,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-15 07:51:22
130657,2023-06-15 00:00:00,07:51:37,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 07:51:37
130658,2023-06-15 00:00:00,07:51:37,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-15 07:51:37
130659,2023-06-15 00:00:00,07:51:52,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 07:51:52
130660,2023-06-15 00:00:00,07:51:52,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 07:51:52
130661,2023-06-15 00:00:00,07:52:01,1,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-15 07:52:01
130662,2023-06-15 00:00:00,07:52:37,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 07:52:37
130663,2023-06-15 00:00:00,07:53:37,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 07:53:37
130664,2023-06-15 00:00:00,07:53:37,1,8,Hell's Kitchen,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-15 07:53:37
130665,2023-06-15 00:00:00,07:54:13,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-15 07:54:13
130666,2023-06-15 00:00:00,07:54:31,2,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-15 07:54:31
130667,2023-06-15 00:00:00,07:54:31,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 07:54:31
130668,2023-06-15 00:00:00,07:54:37,1,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-15 07:54:37
130669,2023-06-15 00:00:00,07:56:04,1,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-15 07:56:04
130670,2023-06-15 00:00:00,07:56:13,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-15 07:56:13
130671,2023-06-15 00:00:00,07:56:13,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-15 07:56:13
130672,2023-06-15 00:00:00,07:57:48,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 07:57:48
130673,2023-06-15 00:00:00,07:57:48,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt,2023-06-15 07:57:48
130674,2023-06-15 00:00:00,07:58:30,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 07:58:30
130675,2023-06-15 00:00:00,07:59:59,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-15 07:59:59
130676,2023-06-15 00:00:00,08:00:43,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 08:00:43
130677,2023-06-15 00:00:00,08:00:43,1,3,Astoria,70,"3,25",Bakery,Scone,Cranberry Scone,2023-06-15 08:00:43
130678,2023-06-15 00:00:00,08:00:58,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 08:00:58
130679,2023-06-15 00:00:00,08:01:21,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 08:01:21
130680,2023-06-15 00:00:00,08:01:37,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 08:01:37
130681,2023-06-15 00:00:00,08:01:42,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 08:01:42
130682,2023-06-15 00:00:00,08:01:42,1,3,Astoria,3,"14,75",Coffee beans,Espresso Beans,Espresso Roast,2023-06-15 08:01:42
130683,2023-06-15 00:00:00,08:02:26,1,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-15 08:02:26
130684,2023-06-15 00:00:00,08:02:26,1,5,Lower Manhattan,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-15 08:02:26
130685,2023-06-15 00:00:00,08:02:26,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 08:02:26
130686,2023-06-15 00:00:00,08:02:54,1,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-15 08:02:54
130687,2023-06-15 00:00:00,08:03:24,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 08:03:24
130688,2023-06-15 00:00:00,08:03:48,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 08:03:48
130689,2023-06-15 00:00:00,08:03:48,1,3,Astoria,12,"8,95",Loose Tea,Herbal tea,Peppermint,2023-06-15 08:03:48
130690,2023-06-15 00:00:00,08:04:05,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 08:04:05
130691,2023-06-15 00:00:00,08:04:32,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-15 08:04:32
130692,2023-06-15 00:00:00,08:04:32,2,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-15 08:04:32
130693,2023-06-15 00:00:00,08:05:28,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 08:05:28
130694,2023-06-15 00:00:00,08:05:28,1,3,Astoria,83,14,Branded,Housewares,I Need My Bean! Latte cup,2023-06-15 08:05:28
130695,2023-06-15 00:00:00,08:05:36,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 08:05:36
130696,2023-06-15 00:00:00,08:05:36,1,3,Astoria,21,"13,33",Packaged Chocolate,Drinking Chocolate,Chili Mayan,2023-06-15 08:05:36
130697,2023-06-15 00:00:00,08:08:17,2,3,Astoria,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-15 08:08:17
130698,2023-06-15 00:00:00,08:08:36,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-15 08:08:36
130699,2023-06-15 00:00:00,08:08:39,2,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 08:08:39
130700,2023-06-15 00:00:00,08:08:42,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-15 08:08:42
130701,2023-06-15 00:00:00,08:09:45,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 08:09:45
130702,2023-06-15 00:00:00,08:09:55,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 08:09:55
130703,2023-06-15 00:00:00,08:12:00,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 08:12:00
130704,2023-06-15 00:00:00,08:12:07,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 08:12:07
130705,2023-06-15 00:00:00,08:12:26,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-15 08:12:26
130706,2023-06-15 00:00:00,08:12:35,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 08:12:35
130707,2023-06-15 00:00:00,08:12:54,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-15 08:12:54
130708,2023-06-15 00:00:00,08:12:54,2,3,Astoria,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-15 08:12:54
130709,2023-06-15 00:00:00,08:13:30,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-15 08:13:30
130710,2023-06-15 00:00:00,08:13:30,2,3,Astoria,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-15 08:13:30
130711,2023-06-15 00:00:00,08:13:59,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:13:59
130712,2023-06-15 00:00:00,08:14:59,1,8,Hell's Kitchen,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-15 08:14:59
130713,2023-06-15 00:00:00,08:15:24,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-15 08:15:24
130714,2023-06-15 00:00:00,08:15:30,2,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-15 08:15:30
130715,2023-06-15 00:00:00,08:15:33,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-15 08:15:33
130716,2023-06-15 00:00:00,08:16:06,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 08:16:06
130717,2023-06-15 00:00:00,08:16:16,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-15 08:16:16
130718,2023-06-15 00:00:00,08:16:19,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-15 08:16:19
130719,2023-06-15 00:00:00,08:16:40,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 08:16:40
130720,2023-06-15 00:00:00,08:17:02,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:17:02
130721,2023-06-15 00:00:00,08:17:33,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-15 08:17:33
130722,2023-06-15 00:00:00,08:17:34,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 08:17:34
130723,2023-06-15 00:00:00,08:17:34,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-15 08:17:34
130724,2023-06-15 00:00:00,08:17:50,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-15 08:17:50
130725,2023-06-15 00:00:00,08:17:50,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 08:17:50
130726,2023-06-15 00:00:00,08:17:53,2,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-15 08:17:53
130727,2023-06-15 00:00:00,08:17:53,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-15 08:17:53
130728,2023-06-15 00:00:00,08:19:08,2,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-15 08:19:08
130729,2023-06-15 00:00:00,08:19:08,2,3,Astoria,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-15 08:19:08
130730,2023-06-15 00:00:00,08:19:08,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-15 08:19:08
130731,2023-06-15 00:00:00,08:19:53,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:19:53
130732,2023-06-15 00:00:00,08:20:15,1,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-15 08:20:15
130733,2023-06-15 00:00:00,08:21:00,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-15 08:21:00
130734,2023-06-15 00:00:00,08:21:10,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:21:10
130735,2023-06-15 00:00:00,08:21:10,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 08:21:10
130736,2023-06-15 00:00:00,08:21:27,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-15 08:21:27
130737,2023-06-15 00:00:00,08:23:43,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-15 08:23:43
130738,2023-06-15 00:00:00,08:24:36,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:24:36
130739,2023-06-15 00:00:00,08:24:46,1,8,Hell's Kitchen,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:24:46
130740,2023-06-15 00:00:00,08:25:04,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 08:25:04
130741,2023-06-15 00:00:00,08:25:04,1,8,Hell's Kitchen,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-15 08:25:04
130742,2023-06-15 00:00:00,08:25:09,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-15 08:25:09
130743,2023-06-15 00:00:00,08:25:30,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 08:25:30
130744,2023-06-15 00:00:00,08:26:40,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 08:26:40
130745,2023-06-15 00:00:00,08:26:40,1,3,Astoria,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown,2023-06-15 08:26:40
130746,2023-06-15 00:00:00,08:26:41,2,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 08:26:41
130747,2023-06-15 00:00:00,08:26:41,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-15 08:26:41
130748,2023-06-15 00:00:00,08:27:18,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 08:27:18
130749,2023-06-15 00:00:00,08:27:28,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-15 08:27:28
130750,2023-06-15 00:00:00,08:28:29,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-15 08:28:29
130751,2023-06-15 00:00:00,08:28:48,1,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-15 08:28:48
130752,2023-06-15 00:00:00,08:28:55,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-15 08:28:55
130753,2023-06-15 00:00:00,08:29:01,2,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-15 08:29:01
130754,2023-06-15 00:00:00,08:29:35,2,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:29:35
130755,2023-06-15 00:00:00,08:29:46,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-15 08:29:46
130756,2023-06-15 00:00:00,08:30:25,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-15 08:30:25
130757,2023-06-15 00:00:00,08:30:49,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-15 08:30:49
130758,2023-06-15 00:00:00,08:31:14,1,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-15 08:31:14
130759,2023-06-15 00:00:00,08:31:14,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 08:31:14
130760,2023-06-15 00:00:00,08:31:25,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-15 08:31:25
130761,2023-06-15 00:00:00,08:31:26,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-15 08:31:26
130762,2023-06-15 00:00:00,08:32:06,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 08:32:06
130763,2023-06-15 00:00:00,08:32:38,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-15 08:32:38
130764,2023-06-15 00:00:00,08:33:20,1,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 08:33:20
130765,2023-06-15 00:00:00,08:34:17,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 08:34:17
130766,2023-06-15 00:00:00,08:35:13,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-15 08:35:13
130767,2023-06-15 00:00:00,08:35:45,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-15 08:35:45
130768,2023-06-15 00:00:00,08:35:56,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-15 08:35:56
130769,2023-06-15 00:00:00,08:35:56,2,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 08:35:56
130770,2023-06-15 00:00:00,08:35:56,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-15 08:35:56
130771,2023-06-15 00:00:00,08:36:19,2,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-15 08:36:19
130772,2023-06-15 00:00:00,08:37:51,1,3,Astoria,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-15 08:37:51
130773,2023-06-15 00:00:00,08:37:52,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-15 08:37:52
130774,2023-06-15 00:00:00,08:37:52,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,2023-06-15 08:37:52
130775,2023-06-15 00:00:00,08:38:04,1,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-15 08:38:04
130776,2023-06-15 00:00:00,08:38:18,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-15 08:38:18
130777,2023-06-15 00:00:00,08:38:18,1,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 08:38:18
130778,2023-06-15 00:00:00,08:38:18,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,2023-06-15 08:38:18
130779,2023-06-15 00:00:00,08:39:14,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-15 08:39:14
130780,2023-06-15 00:00:00,08:39:30,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-15 08:39:30
130781,2023-06-15 00:00:00,08:39:30,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-15 08:39:30
130782,2023-06-15 00:00:00,08:39:44,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 08:39:44
130783,2023-06-15 00:00:00,08:40:34,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-15 08:40:34
130784,2023-06-15 00:00:00,08:41:10,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 08:41:10
130785,2023-06-15 00:00:00,08:42:10,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-15 08:42:10
130786,2023-06-15 00:00:00,08:42:15,1,5,Lower Manhattan,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-15 08:42:15
130787,2023-06-15 00:00:00,08:42:23,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 08:42:23
130788,2023-06-15 00:00:00,08:42:28,1,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-15 08:42:28
130789,2023-06-15 00:00:00,08:42:39,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-15 08:42:39
130790,2023-06-15 00:00:00,08:42:55,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-15 08:42:55
130791,2023-06-15 00:00:00,08:43:06,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-15 08:43:06
130792,2023-06-15 00:00:00,08:43:35,1,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-15 08:43:35
130793,2023-06-15 00:00:00,08:43:35,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-15 08:43:35
130794,2023-06-15 00:00:00,08:43:42,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-15 08:43:42
130795,2023-06-15 00:00:00,08:43:53,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-15 08:43:53
130796,2023-06-15 00:00:00,08:43:53,1,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-15 08:43:53
130797,2023-06-15 00:00:00,08:44:57,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-15 08:44:57
130798,2023-06-15 00:00:00,08:45:07,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-15 08:45:07
130799,2023-06-15 00:00:00,08:45:11,1,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-15 08:45:11
130800,2023-06-15 00:00:00,08:45:30,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-15 08:45:30
130801,2023-06-15 00:00:00,08:45:30,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-15 08:45:30
130802,2023-06-15 00:00:00,08:46:08,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-15 08:46:08
